preflop, 0.57, 1, fold, 0.0, 1
preflop, 0.57, 1, call, -0.10587412833678068, 417
preflop, 0.57, 1, raise, 0.37632501051473327, 214
preflop, 0.57, 2, raise, -0.6697705107402044, 169
preflop, 0.57, 2, fold, -1.0, 156
preflop, 0.57, 2, call, -0.337337925369794, 380
preflop, 0.57, 4, call, -0.4615836205733069, 67
preflop, 0.57, 4, fold, -2.0, 76
preflop, 0.38, 1, fold, 0.0, 1
preflop, 0.38, 1, raise, 0.3132265458397047, 292
preflop, 0.38, 1, call, -0.21687497387609705, 564
preflop, 0.38, 2, call, -0.2455280789138352, 504
preflop, 0.38, 2, fold, -1.0, 262
preflop, 0.38, 2, raise, -0.5588461534016981, 287
preflop, 0.38, 4, fold, -2.0, 121
preflop, 0.38, 4, call, -0.4888845500119589, 132
preflop, 0.4, 1, raise, 0.29313778919222594, 67
preflop, 0.4, 1, call, -0.19589508901301073, 133
preflop, 0.4, 1, fold, 0.0, 1
preflop, 0.4, 2, raise, -0.6592540254949839, 66
preflop, 0.4, 2, fold, -1.0, 52
preflop, 0.4, 2, call, -0.40209724480214104, 104
preflop, 0.4, 4, call, -0.6386119843257276, 24
preflop, 0.4, 4, fold, -2.0, 31
preflop, 0.85, 2, fold, -1.0, 16
preflop, 0.85, 2, call, -0.15891055508808197, 51
preflop, 0.85, 2, raise, -0.6161586176548643, 14
preflop, 0.85, 1, fold, 0.0, 1
preflop, 0.85, 1, call, -0.09990829317056771, 36
preflop, 0.85, 1, raise, 0.6952647956395871, 19
preflop, 0.85, 4, call, -0.8635472656249998, 5
preflop, 0.85, 4, fold, -2.0, 9
preflop, 0.62, 2, call, -0.30222414167417216, 456
preflop, 0.62, 2, fold, -1.0, 244
preflop, 0.62, 2, raise, -0.6016342561755933, 251
preflop, 0.62, 1, call, -0.15524340707513884, 571
preflop, 0.62, 1, raise, 0.46311846474029983, 306
preflop, 0.62, 1, fold, 0.0, 1
preflop, 0.62, 4, fold, -2.0, 104
preflop, 0.62, 4, call, -0.4502384201523321, 107
preflop, 0.36, 1, raise, 0.2631215344338716, 289
preflop, 0.36, 1, call, -0.18143496248947935, 544
preflop, 0.36, 1, fold, 0.0, 1
preflop, 0.36, 2, fold, -1.0, 274
preflop, 0.36, 2, raise, -0.6413616396506854, 227
preflop, 0.36, 2, call, -0.4701236110814536, 497
preflop, 0.36, 4, fold, -2.0, 97
preflop, 0.36, 4, call, -0.4148747786883688, 93
preflop, 0.59, 2, call, -0.27734916378217317, 379
preflop, 0.59, 2, fold, -1.0, 182
preflop, 0.59, 2, raise, -0.6293497059805921, 180
preflop, 0.59, 1, raise, 0.3196088289336739, 214
preflop, 0.59, 1, fold, 0.0, 1
preflop, 0.59, 1, call, -0.14313374233977716, 424
preflop, 0.59, 4, call, -0.539942329792022, 80
preflop, 0.59, 4, fold, -2.0, 85
preflop, 0.34, 2, raise, -0.6612075512213795, 64
preflop, 0.34, 2, call, -0.3813420050124134, 131
preflop, 0.34, 2, fold, -1.0, 65
preflop, 0.34, 4, call, -0.47309818782598506, 28
preflop, 0.34, 4, fold, -2.0, 31
preflop, 0.34, 1, fold, 0.0, 1
preflop, 0.34, 1, call, -0.1541787651000223, 137
preflop, 0.34, 1, raise, 0.32969994139638303, 71
preflop, 0.7, 1, call, -0.14662717400614447, 55
preflop, 0.7, 1, raise, 0.06463772037209242, 24
preflop, 0.7, 1, fold, 0.0, 1
preflop, 0.7, 2, call, -0.35237424767609526, 56
preflop, 0.7, 2, fold, -1.0, 26
preflop, 0.7, 2, raise, -0.337563879693907, 24
preflop, 0.7, 4, call, 0.074163193070869, 12
preflop, 0.7, 4, fold, -2.0, 10
preflop, 0.78, 1, call, -0.09721773656177664, 49
preflop, 0.78, 1, fold, 0.0, 1
preflop, 0.78, 1, raise, 0.13337316873725352, 24
preflop, 0.78, 2, raise, -0.45183595250787345, 17
preflop, 0.78, 2, call, -0.24908031415773177, 46
preflop, 0.78, 2, fold, -1.0, 20
preflop, 0.78, 4, fold, -2.0, 6
preflop, 0.78, 4, call, -0.5965132646484372, 8
preflop, 0.63, 2, call, -0.2678847031887758, 176
preflop, 0.63, 2, raise, -0.5646785170808828, 85
preflop, 0.63, 2, fold, -1.0, 74
preflop, 0.63, 1, call, -0.14596372354548054, 181
preflop, 0.63, 1, raise, 0.49321769832259243, 98
preflop, 0.63, 1, fold, 0.0, 1
preflop, 0.63, 4, call, -0.44956881334979665, 38
preflop, 0.63, 4, fold, -2.0, 33
preflop, 0.45, 1, fold, 0.0, 1
preflop, 0.45, 1, raise, 0.23060904784480146, 128
preflop, 0.45, 1, call, -0.12753995041808175, 289
preflop, 0.45, 2, fold, -1.0, 132
preflop, 0.45, 2, call, -0.3036959987100669, 246
preflop, 0.45, 2, raise, -0.6230537306963707, 142
preflop, 0.45, 4, fold, -2.0, 62
preflop, 0.45, 4, call, -0.5912056478043592, 65
preflop, 0.72, 2, call, -0.2088093079275607, 47
preflop, 0.72, 2, raise, -0.7078502696035694, 18
preflop, 0.72, 2, fold, -1.0, 19
preflop, 0.72, 4, fold, -2.0, 5
preflop, 0.72, 4, call, -0.6931470227050779, 9
preflop, 0.72, 1, fold, 0.0, 1
preflop, 0.72, 1, call, -0.07949520227602415, 63
preflop, 0.72, 1, raise, 0.32118830538398285, 24
preflop, 0.81, 1, raise, 0.5456813797172064, 26
preflop, 0.81, 1, call, -0.19949474822548813, 45
preflop, 0.81, 1, fold, 0.0, 1
preflop, 0.81, 2, fold, -1.0, 16
preflop, 0.81, 2, call, -0.2578383173948364, 56
preflop, 0.81, 2, raise, -0.6570581730511564, 25
preflop, 0.81, 4, fold, -2.0, 10
preflop, 0.81, 4, call, -0.7571901327045895, 12
preflop, 0.83, 2, fold, -1.0, 16
preflop, 0.83, 2, raise, -0.5030742658822609, 22
preflop, 0.83, 2, call, -0.39264044782528373, 37
preflop, 0.83, 1, raise, 0.747347260164622, 23
preflop, 0.83, 1, call, -0.1711741798412113, 50
preflop, 0.83, 1, fold, 0.0, 1
preflop, 0.83, 4, call, -0.4782476856013182, 10
preflop, 0.83, 4, fold, -2.0, 10
preflop, 0.67, 1, raise, 0.38639457847054154, 35
preflop, 0.67, 1, call, -0.14166053311841253, 64
preflop, 0.67, 1, fold, 0.0, 1
preflop, 0.67, 2, call, -0.1975214951928927, 52
preflop, 0.67, 2, raise, -0.8016688541629444, 20
preflop, 0.67, 2, fold, -1.0, 27
preflop, 0.67, 4, fold, -2.0, 12
preflop, 0.67, 4, call, -0.9012499999999999, 3
preflop, 0.75, 1, fold, 0.0, 1
preflop, 0.75, 1, call, -0.09511294278607922, 69
preflop, 0.75, 1, raise, 0.5297767697578253, 27
preflop, 0.75, 2, call, -0.2733066377264857, 56
preflop, 0.75, 2, fold, -1.0, 22
preflop, 0.75, 2, raise, -0.7636649460811499, 25
preflop, 0.75, 4, fold, -2.0, 11
preflop, 0.75, 4, call, -0.6255530155571286, 11
flop, 0.56, 2, call, -0.3388683513341667, 58
flop, 0.56, 2, fold, -1.0, 27
flop, 0.56, 2, raise, -0.7179835159150796, 27
flop, 0.56, 4, raise, -0.7121267087673413, 19
flop, 0.56, 4, fold, -2.0, 34
flop, 0.56, 4, call, -0.570489173543008, 34
flop, 0.56, 6, call, -0.8749687499999999, 4
flop, 0.56, 6, raise, -0.31106249999999996, 4
flop, 0.56, 6, fold, -2.9999999999999996, 6
flop, 0.56, 3, fold, -2.0, 8
flop, 0.56, 3, raise, -0.025321289062500016, 5
flop, 0.56, 3, call, -0.7269173646831053, 10
flop, 0.56, 8, call, -0.8999999999999999, 2
flop, 0.16, 2, raise, -0.27626895324740136, 14
flop, 0.16, 2, call, -0.39761024533043954, 40
flop, 0.16, 2, fold, -1.0, 14
flop, 0.16, 4, call, -0.38810359330454797, 27
flop, 0.16, 4, fold, -2.0, 11
flop, 0.16, 4, raise, -0.6289448359375001, 8
flop, 0.16, 3, raise, -0.5125, 3
flop, 0.16, 3, fold, -2.0, 3
flop, 0.16, 3, call, -0.4740234375, 4
flop, 0.16, 6, call, -1.0474999999999999, 3
flop, 0.16, 6, raise, -1.05, 3
flop, 0.16, 6, fold, -2.9999999999999996, 2
flop, 0.16, 8, fold, -4.0, 1
flop, 0.68, 2, fold, -1.0, 30
flop, 0.68, 2, call, -0.4315933122613685, 86
flop, 0.68, 2, raise, -0.5056599353794515, 47
flop, 0.68, 4, fold, -2.0, 35
flop, 0.68, 4, call, -0.6134557817540581, 65
flop, 0.68, 4, raise, -0.5937766059055628, 24
flop, 0.68, 3, raise, -0.4241953130568236, 11
flop, 0.68, 3, call, -0.3235796638281035, 11
flop, 0.68, 3, fold, -2.0, 6
flop, 0.68, 6, call, -0.9022666634150387, 10
flop, 0.68, 6, fold, -2.9999999999999996, 3
flop, 0.68, 6, raise, 0.8614687499999998, 4
flop, 0.68, 8, fold, -4.0, 2
flop, 0.68, 8, call, -1.0, 1
flop, 0.4, 4, fold, -2.0, 29
flop, 0.4, 4, call, -0.7095084533741436, 77
flop, 0.4, 4, raise, -0.9329274705625937, 31
flop, 0.4, 3, call, -0.38931744098844323, 13
flop, 0.4, 3, raise, -0.30196367187499995, 5
flop, 0.4, 3, fold, -2.0, 7
flop, 0.4, 2, call, -0.6690169201941564, 111
flop, 0.4, 2, fold, -1.0, 49
flop, 0.4, 2, raise, -0.5439984049807575, 53
flop, 0.4, 6, fold, -2.9999999999999996, 7
flop, 0.4, 6, call, -0.6081866469877929, 10
flop, 0.4, 6, raise, -1.3131873320312502, 7
flop, 0.4, 8, fold, -4.0, 2
flop, 0.4, 8, call, -2.0, 2
flop, 0.47, 2, call, -0.49760921241281414, 160
flop, 0.47, 2, fold, -1.0, 77
flop, 0.47, 2, raise, -0.6274726215622618, 76
flop, 0.47, 4, fold, -2.0, 61
flop, 0.47, 4, raise, -0.7381589153051187, 49
flop, 0.47, 4, call, -0.7025046780394291, 92
flop, 0.47, 3, call, -0.3336244459765353, 18
flop, 0.47, 3, raise, -0.8504979747140113, 13
flop, 0.47, 3, fold, -2.0, 9
flop, 0.47, 6, raise, -0.8417585898437495, 7
flop, 0.47, 6, fold, -2.9999999999999996, 9
flop, 0.47, 6, call, -0.8646386562418332, 21
flop, 0.47, 8, call, -2.0, 1
flop, 0.47, 8, fold, -4.0, 3
flop, 0.54, 4, raise, -0.7537433221085087, 49
flop, 0.54, 4, call, -0.49353113944728, 88
flop, 0.54, 4, fold, -2.0, 44
flop, 0.54, 6, fold, -2.9999999999999996, 10
flop, 0.54, 6, call, -0.9090066696381612, 16
flop, 0.54, 6, raise, 0.18343140624999993, 6
flop, 0.54, 3, call, -0.4665668716738688, 22
flop, 0.54, 3, fold, -2.0, 6
flop, 0.54, 3, raise, -0.5014532812499999, 6
flop, 0.54, 2, call, -0.41382488160943565, 100
flop, 0.54, 2, raise, -0.4143139393583933, 58
flop, 0.54, 2, fold, -1.0, 53
flop, 0.54, 8, call, 0.8999999999999999, 2
flop, 0.49, 3, call, -0.783694847856445, 9
flop, 0.49, 3, raise, -0.275, 2
flop, 0.49, 3, fold, -2.0, 2
flop, 0.49, 4, fold, -2.0, 22
flop, 0.49, 4, call, -0.7791294291148617, 46
flop, 0.49, 4, raise, -0.4385313981324531, 16
flop, 0.49, 2, call, -0.6241157952835952, 43
flop, 0.49, 2, fold, -1.0, 19
flop, 0.49, 2, raise, -0.4710328650672555, 27
flop, 0.49, 6, raise, -0.5671875, 3
flop, 0.49, 6, call, -0.6212857322167968, 9
flop, 0.49, 6, fold, -3.0, 1
flop, 0.49, 8, call, -1.25, 1
flop, 0.21, 2, raise, -0.5544775534391972, 63
flop, 0.21, 2, fold, -1.0, 53
flop, 0.21, 2, call, -0.6651876547583655, 100
flop, 0.21, 4, call, -0.6401441599484752, 76
flop, 0.21, 4, raise, -0.7172770065334564, 50
flop, 0.21, 4, fold, -2.0, 36
flop, 0.21, 6, raise, -1.1495492857519527, 9
flop, 0.21, 6, call, -0.8634294407550164, 22
flop, 0.21, 6, fold, -2.9999999999999996, 8
flop, 0.21, 3, call, -0.30928420985675076, 14
flop, 0.21, 3, fold, -2.0, 7
flop, 0.21, 3, raise, -0.4242272515380859, 9
flop, 0.21, 8, call, -1.95, 2
flop, 0.21, 8, fold, -4.0, 2
flop, 0.31, 2, call, -0.3613009012450229, 96
flop, 0.31, 2, fold, -1.0, 51
flop, 0.31, 2, raise, -0.5342073807355625, 34
flop, 0.31, 4, raise, -0.7465922623028375, 27
flop, 0.31, 4, call, -0.686497286337128, 58
flop, 0.31, 4, fold, -2.0, 15
flop, 0.31, 6, raise, -0.7141027734375, 6
flop, 0.31, 6, call, -0.5587970282031249, 9
flop, 0.31, 6, fold, -2.9999999999999996, 7
flop, 0.31, 8, call, -1.2875, 2
flop, 0.31, 8, fold, -4.0, 1
flop, 0.31, 3, call, -0.206523623046875, 6
flop, 0.31, 3, fold, -2.0, 8
flop, 0.31, 3, raise, -0.673375, 4
flop, 0.62, 3, call, -0.5983689991115788, 22
flop, 0.62, 3, raise, -0.28881724958007804, 9
flop, 0.62, 3, fold, -2.0, 8
flop, 0.62, 4, fold, -2.0, 37
flop, 0.62, 4, call, -0.4486972317757273, 94
flop, 0.62, 4, raise, -0.3629837562009536, 41
flop, 0.62, 2, call, -0.3678009996253606, 125
flop, 0.62, 2, fold, -1.0, 64
flop, 0.62, 2, raise, -0.3208421833910963, 60
flop, 0.62, 6, call, -1.3482379311704495, 15
flop, 0.62, 6, fold, -2.9999999999999996, 7
flop, 0.62, 6, raise, -0.6825100410156248, 7
flop, 0.62, 8, call, -1.25, 1
flop, 0.36, 2, fold, -1.0, 36
flop, 0.36, 2, call, -0.6378660709458029, 78
flop, 0.36, 2, raise, -0.6088460664411827, 44
flop, 0.36, 3, call, -0.6796455754107663, 16
flop, 0.36, 3, raise, -0.2358041796875, 6
flop, 0.36, 3, fold, -2.0, 5
flop, 0.36, 4, fold, -2.0, 25
flop, 0.36, 4, call, -0.6456353911398724, 67
flop, 0.36, 4, raise, -0.7920834454969803, 24
flop, 0.36, 6, call, -0.99276523828125, 8
flop, 0.36, 6, fold, -2.9999999999999996, 7
flop, 0.36, 6, raise, -1.160625, 3
flop, 0.36, 8, fold, -4.0, 1
flop, 0.71, 4, fold, -2.0, 23
flop, 0.71, 4, call, -0.5865563829489094, 47
flop, 0.71, 4, raise, -0.8541374318424851, 24
flop, 0.71, 3, raise, -0.8842726562499998, 5
flop, 0.71, 3, call, -0.7622126698903197, 10
flop, 0.71, 3, fold, -2.0, 4
flop, 0.71, 2, call, -0.4201800691317414, 80
flop, 0.71, 2, fold, -1.0, 38
flop, 0.71, 2, raise, -0.350675312938922, 32
flop, 0.71, 6, call, -1.2619232890624998, 8
flop, 0.71, 6, fold, -2.9999999999999996, 7
flop, 0.71, 6, raise, -1.05, 2
flop, 0.71, 8, call, -2.0, 1
flop, 0.71, 8, fold, -4.0, 1
flop, 0.38, 2, call, -0.6011028115442838, 115
flop, 0.38, 2, fold, -1.0, 39
flop, 0.38, 2, raise, -0.4770009909624011, 54
flop, 0.38, 4, fold, -2.0, 32
flop, 0.38, 4, raise, -0.5202778739722841, 35
flop, 0.38, 4, call, -0.7820445121120098, 70
flop, 0.38, 6, call, 0.7168981592773433, 9
flop, 0.38, 6, fold, -2.9999999999999996, 11
flop, 0.38, 6, raise, -1.7757438416406246, 9
flop, 0.38, 3, raise, -0.25484375, 3
flop, 0.38, 3, call, -0.23719006645196572, 14
flop, 0.38, 3, fold, -2.0, 10
flop, 0.38, 8, fold, -4.0, 2
flop, 0.77, 2, fold, -1.0, 38
flop, 0.77, 2, raise, -0.4201337393669375, 28
flop, 0.77, 2, call, -0.45719041990778375, 69
flop, 0.77, 4, call, -0.5103961748405366, 49
flop, 0.77, 4, fold, -2.0, 19
flop, 0.77, 4, raise, -0.9391797285599932, 22
flop, 0.77, 6, fold, -2.9999999999999996, 5
flop, 0.77, 6, call, -1.3135706635197695, 12
flop, 0.77, 6, raise, 1.004375, 3
flop, 0.77, 3, call, -0.28040290004882806, 8
flop, 0.77, 3, fold, -2.0, 3
flop, 0.77, 3, raise, 0.08187499999999998, 3
flop, 0.77, 8, call, -1.0, 1
flop, 0.77, 8, fold, -4.0, 1
flop, 0.29, 2, raise, -0.5901471472635098, 41
flop, 0.29, 2, call, -0.6645832508189875, 98
flop, 0.29, 2, fold, -1.0, 63
flop, 0.29, 4, call, -0.7506381451868476, 79
flop, 0.29, 4, raise, -1.0050398729377983, 37
flop, 0.29, 4, fold, -2.0, 33
flop, 0.29, 3, raise, -0.23436132812499996, 5
flop, 0.29, 3, call, -0.2740167138041101, 16
flop, 0.29, 3, fold, -2.0, 12
flop, 0.29, 6, fold, -2.9999999999999996, 12
flop, 0.29, 6, call, -1.375351660364599, 11
flop, 0.29, 6, raise, -1.82943135859375, 8
flop, 0.29, 8, call, -2.0, 1
flop, 0.29, 8, fold, -4.0, 1
flop, 0.17, 4, call, -0.6444304654270597, 29
flop, 0.17, 4, fold, -2.0, 12
flop, 0.17, 4, raise, -0.7242795465918993, 17
flop, 0.17, 3, raise, -0.5136890625, 5
flop, 0.17, 3, fold, -2.0, 3
flop, 0.17, 3, call, -0.28212886328125, 7
flop, 0.17, 2, call, -0.7317172880387757, 41
flop, 0.17, 2, fold, -1.0, 18
flop, 0.17, 2, raise, -0.37036398126888037, 14
flop, 0.17, 6, call, -0.7701391264282227, 9
flop, 0.17, 6, fold, -2.9999999999999996, 8
flop, 0.65, 3, raise, 0.021733691406249943, 6
flop, 0.65, 3, call, -0.3130539293634033, 10
flop, 0.65, 3, fold, -2.0, 5
flop, 0.65, 4, call, -0.31259425399128576, 44
flop, 0.65, 4, fold, -2.0, 30
flop, 0.65, 4, raise, -0.7180450717465499, 32
flop, 0.65, 2, raise, -0.5135249199040062, 38
flop, 0.65, 2, call, -0.3941291751908254, 80
flop, 0.65, 2, fold, -1.0, 31
flop, 0.65, 6, fold, -2.9999999999999996, 6
